,inputs,energy
349,"[0.33287107944488525, 0.07095736265182495, 0.02643490396440029]",-0.137677
350,"[0.1274539828300476, 0.10562855005264282, 0.016873367130756378]",-0.140601
351,"[0.386741042137146, 0.0780816525220871, 0.03019738383591175]",-0.091581
352,"[0.3678794503211975, 0.07808166742324829, 0.028724640607833862]",-0.11032
353,"[0.34993776679039, 0.0780816525220871, 0.027323724702000618]",-0.125258
354,"[0.33287107944488525, 0.07808166742324829, 0.025991132482886314]",-0.137048
355,"[0.3166367709636688, 0.07808166742324829, 0.02472352609038353]",-0.14623
356,"[0.1636541485786438, 0.07808166742324829, 0.012778392061591148]",-0.152482
357,"[0.08543495088815689, 0.07808166742324829, 0.0066709015518426895]",-0.113258
358,"[0.33287107944488525, 0.33287110924720764, 0.11080315709114075]",-0.01368
359,"[0.27253180742263794, 0.27253177762031555, 0.07427358627319336]",-0.104313
360,"[0.2018965184688568, 0.20189648866653442, 0.04076220095157623]",-0.154502
361,"[0.18268351256847382, 0.182683527469635, 0.03337326645851135]",-0.15861
362,"[0.17377394437789917, 0.17377394437789917, 0.03019738383591175]",-0.159167
363,"[0.16529889404773712, 0.16529887914657593, 0.027323724702000618]",-0.158899
364,"[0.08208499848842621, 0.08208499848842621, 0.0067379469983279705]",-0.113389
365,"[0.049787066876888275, 0.049787066876888275, 0.0024787522852420807]",-0.072487
366,"[0.0067379469983279705, 0.0067379469983279705, 4.539993096841499e-05]",-0.004969
367,"[0.2752707898616791, 0.19398002326488495, 0.053397033363580704]",-0.135646
368,"[0.24171403050422668, 0.17906615138053894, 0.04328279197216034]",-0.150736
369,"[0.1636541485786438, 0.14085841178894043, 0.023052062839269638]",-0.157249
370,"[0.14370393753051758, 0.13002870976924896, 0.018685638904571533]",-0.152451
371,"[0.2952301502227783, 0.1755204200744629, 0.05181891471147537]",-0.131824
372,"[0.2566607594490051, 0.1636541485786438, 0.04200359433889389]",-0.149944
373,"[0.22313016653060913, 0.1525900959968567, 0.0340474508702755]",-0.158135
374,"[0.19398003816604614, 0.14227406680583954, 0.02759833261370659]",-0.159844
375,"[0.1274539828300476, 0.11532510817050934, 0.014698640443384647]",-0.14509
376,"[0.3042212426662445, 0.1541236788034439, 0.04688769578933716]",-0.133366
377,"[0.2644772529602051, 0.1466069519519806, 0.03877420723438263]",-0.151186
378,"[0.19988760352134705, 0.13265547156333923, 0.026516180485486984]",-0.160337
379,"[0.3134861886501312, 0.13669542968273163, 0.04285213351249695]",-0.133153
380,"[0.23692774772644043, 0.12618578970432281, 0.029896914958953857]",-0.159851
381,"[0.17906615138053894, 0.1164841502904892, 0.020858371630311012]",-0.158134
382,"[0.32955896854400635, 0.12123797833919525, 0.039955057203769684]",-0.127718
383,"[0.28365403413772583, 0.11765486001968384, 0.03337326645851135]",-0.151135
384,"[0.21013608574867249, 0.11080315709114075, 0.023283740505576134]",-0.161865
385,"[0.1808657944202423, 0.1075284332036972, 0.019448213279247284]",-0.158202
386,"[0.13398867845535278, 0.10126646608114243, 0.013568555936217308]",-0.144066
387,"[0.3362164795398712, 0.10645850002765656, 0.03579309955239296]",-0.127366
388,"[0.28938421607017517, 0.10435046255588531, 0.03019738383591175]",-0.151943
389,"[0.24907530844211578, 0.10228420794010162, 0.025476474314928055]",-0.161762
390,"[0.2143811136484146, 0.10025884956121445, 0.02149360254406929]",-0.162833
391,"[0.18451951444149017, 0.09827359020709991, 0.018133390694856644]",-0.158804
392,"[0.13669542968273163, 0.09442020952701569, 0.012906813994050026]",-0.143768
393,"[0.10126646608114243, 0.09071794152259827, 0.009186686016619205]",-0.126965
394,"[0.34300848841667175, 0.08981530368328094, 0.030807411298155785]",-0.127108
395,"[0.2952301502227783, 0.08981530368328094, 0.026516180485486984]",-0.152896
396,"[0.25410696864128113, 0.08981528878211975, 0.02282269299030304]",-0.16303
397,"[0.18824706971645355, 0.08981530368328094, 0.01690746657550335]",-0.159637
398,"[0.1033121794462204, 0.08981528878211975, 0.009279010817408562]",-0.127605
399,"[0.346455842256546, 0.07808166742324829, 0.02705184929072857]",-0.127682
400,"[0.2566607594490051, 0.07808166742324829, 0.020040499046444893]",-0.164606
401,"[0.220909982919693, 0.0780816525220871, 0.01724901981651783]",-0.165422
402,"[0.19013898074626923, 0.0780816525220871, 0.01484636776149273]",-0.1604
403,"[0.14085841178894043, 0.07808166742324829, 0.010998457670211792]",-0.14306
404,"[0.35345470905303955, 0.06788093596696854, 0.023992836475372314]",-0.124989
405,"[0.3042212426662445, 0.06788093596696854, 0.020650822669267654]",-0.154034
406,"[0.22537265717983246, 0.06788093596696854, 0.01529850997030735]",-0.166695
407,"[0.19398003816604614, 0.06788093596696854, 0.013167548924684525]",-0.161762
408,"[0.10645850002765656, 0.06788093596696854, 0.007226504385471344]",-0.122288
409,"[0.3570069670677185, 0.0584256574511528, 0.020858371630311012]",-0.124507
410,"[0.2644772529602051, 0.0584256574511528, 0.015452259220182896]",-0.166746
411,"[0.19592957198619843, 0.058425672352313995, 0.011447317898273468]",-0.16287
412,"[0.14514820277690887, 0.0584256574511528, 0.008480380289256573]",-0.143484
413,"[0.1075284332036972, 0.058425672352313995, 0.006282421760261059]",-0.120785
414,"[0.07965902239084244, 0.0584256574511528, 0.004654131829738617]",-0.100424
415,"[0.3605949282646179, 0.05079283192753792, 0.018315639346837997]",-0.123379
416,"[0.3103669583797455, 0.05079283192753792, 0.01576441526412964]",-0.15494
417,"[0.26713529229164124, 0.05079283192753792, 0.013568555936217308]",-0.16762
418,"[0.19789870083332062, 0.05079283192753792, 0.01005183719098568]",-0.163974
419,"[0.10860911011695862, 0.05079283192753792, 0.005516562610864639]",-0.120201
420,"[0.0804596096277237, 0.050792843103408813, 0.004086771514266729]",-0.098171
421,"[0.36421898007392883, 0.04117187112569809, 0.014995579607784748]",-0.122458
422,"[0.3134861886501312, 0.04117187112569809, 0.012906813994050026]",-0.155399
423,"[0.23223626613616943, 0.04117187112569809, 0.009561601094901562]",-0.170506
424,"[0.19988760352134705, 0.041171878576278687, 0.008229749277234077]",-0.165349
425,"[0.14808039367198944, 0.04117187112569809, 0.006096747238188982]",-0.14482
426,"[0.10970064252614975, 0.04117187112569809, 0.004516580607742071]",-0.119875
427,"[0.08126823604106903, 0.04117187112569809, 0.003345964476466179]",-0.096129
428,"[0.3166367709636688, 0.03304120525717735, 0.010462059639394283]",-0.155386
429,"[0.27253180742263794, 0.03304120525717735, 0.009004777297377586]",-0.169552
430,"[0.23457027971744537, 0.03304119035601616, 0.007750482764095068]",-0.17168
431,"[0.11080315709114075, 0.03304119035601616, 0.003661068854853511]",-0.120218
432,"[0.08208499848842621, 0.03304120525717735, 0.0027121873572468758]",-0.095371
433,"[0.3715766668319702, 0.02625233493745327, 0.009754758328199387]",-0.118819
434,"[0.31981903314590454, 0.026252340525388718, 0.008395996876060963]",-0.154939
435,"[0.2752707898616791, 0.026252347975969315, 0.007226504385471344]",-0.170014
436,"[0.23692774772644043, 0.026252340525388718, 0.006219909526407719]",-0.172623
437,"[0.11191674321889877, 0.026252340525388718, 0.00293807708658278]",-0.120942
438,"[0.0829099640250206, 0.02625233493745327, 0.0021765807177871466]",-0.095418
439,"[0.37531107664108276, 0.020858366042375565, 0.00782837439328432]",-0.116196
440,"[0.32303327322006226, 0.020858371630311012, 0.0067379469983279705]",-0.154078
441,"[0.27803730964660645, 0.020858362317085266, 0.0057994043454527855]",-0.17015
442,"[0.2393089383840561, 0.020858366042375565, 0.004991592839360237]",-0.17334
443,"[0.20597508549690247, 0.020858371630311012, 0.00429630558937788]",-0.168774
444,"[0.15259011089801788, 0.020858371630311012, 0.0031827809289097786]",-0.148081
445,"[0.11304152011871338, 0.020858371630311012, 0.002357861492782831]",-0.121845
446,"[0.08374322205781937, 0.020858366042375565, 0.0017467464786022902]",-0.095924
447,"[0.3790830373764038, 0.01576441526412964, 0.005976020824164152]",-0.113239
448,"[0.32627978920936584, 0.01576441526412964, 0.0051436107605695724]",-0.152975
449,"[0.28083163499832153, 0.015764422714710236, 0.004427146166563034]",-0.170105
450,"[0.24171403050422668, 0.01576441526412964, 0.003810479771345854]",-0.173872
451,"[0.20804516971111298, 0.01576441526412964, 0.0032797115854918957]",-0.16966
452,"[0.15412366390228271, 0.01576441526412964, 0.0024296697229146957]",-0.149173
453,"[0.382892906665802, 0.013167548924684525, 0.005041760392487049]",-0.109728
454,"[0.32955896854400635, 0.013167542405426502, 0.004339483100920916]",-0.151426
455,"[0.28365403413772583, 0.013167548924684525, 0.003735027275979519]",-0.169691
456,"[0.2441432923078537, 0.013167548924684525, 0.0032147690653800964]",-0.174145
457,"[0.15567262470722198, 0.013167542405426502, 0.0020498265512287617]",-0.150122
458,"[0.11532510817050934, 0.013167548924684525, 0.0015185493975877762]",-0.123788
459,"[0.08543495088815689, 0.013167548924684525, 0.0011249688686802983]",-0.09746
460,"[0.17256177961826324, 0.17256177961826324, 0.029777567833662033]",-0.159176
461,"[0.15723717212677002, 0.15723714232444763, 0.02472352609038353]",-0.157917
462,"[0.2431686520576477, 0.04195742309093475, 0.01020272821187973]",-0.170823
463,"[0.2441432923078537, 0.034351833164691925, 0.008386770263314247]",-0.171858
464,"[0.24487683176994324, 0.028124898672103882, 0.006887136958539486]",-0.172656
465,"[0.3570069670677185, 0.22763767838478088, 0.08126823604106903]",-0.064759
466,"[0.3134861886501312, 0.2101360261440277, 0.06587475538253784]",-0.108868
467,"[0.4025242030620575, 0.17033301293849945, 0.06856316328048706]",-0.03971
468,"[0.382892906665802, 0.12493022531270981, 0.04783489182591438]",-0.080846
469,"[0.39851903915405273, 0.08981530368328094, 0.035793107002973557]",-0.074565
470,"[0.41895154118537903, 0.05079283192753792, 0.02127973921597004]",-0.059442
471,"[0.4448580741882324, 0.013167548924684525, 0.005857687443494797]",-0.027107
472,"[0.17256177961826324, 0.17256176471710205, 0.02984137460589409]",-0.159137
473,"[0.17256177961826324, 0.17256176471710205, 0.030033549293875694]",-0.159031
474,"[0.3103669583797455, 0.31036683917045593, 0.104322649538517]",-0.049154
475,"[0.25410696864128113, 0.25410693883895874, 0.07088923454284668]",-0.119473
476,"[0.20804516971111298, 0.20804516971111298, 0.0481705516576767]",-0.14959
477,"[0.18824706971645355, 0.18824714422225952, 0.03970842808485031]",-0.15538
478,"[0.17033299803733826, 0.17033296823501587, 0.032732803374528885]",-0.156982
479,"[0.15412366390228271, 0.15412360429763794, 0.026982605457305908]",-0.155447
480,"[0.1394568532705307, 0.1394568532705307, 0.022242553532123566]",-0.151584
481,"[0.11417760699987411, 0.1141776368021965, 0.01511424407362938]",-0.139251
482,"[0.08458485454320908, 0.08458485454320908, 0.00846619438380003]",-0.115149
483,"[0.06925222277641296, 0.06925222277641296, 0.005752939730882645]",-0.098219
484,"[0.3678794503211975, 0.24659688770771027, 0.09822124242782593]",-0.039388
485,"[0.2879409193992615, 0.19204992055892944, 0.0609123632311821]",-0.127462
486,"[0.25157853960990906, 0.17552044987678528, 0.04903953894972801]",-0.14626
487,"[0.2198081910610199, 0.16041363775730133, 0.03947649896144867]",-0.155271
488,"[0.19204992055892944, 0.1466069519519806, 0.03177538514137268]",-0.157639
489,"[0.14660696685314178, 0.12245649844408035, 0.02058277279138565]",-0.150299
490,"[0.24907530844211578, 0.11883728206157684, 0.033191923052072525]",-0.157592
491,"[0.18824706971645355, 0.10970067232847214, 0.023508407175540924]",-0.157997
492,"[0.1636541485786438, 0.1053992211818695, 0.01977549120783806]",-0.152735
493,"[0.3395954966545105, 0.06994819641113281, 0.026367200538516045]",-0.133715
494,"[0.28365403413772583, 0.06856314837932587, 0.02185223251581192]",-0.160078
495,"[0.23692774772644043, 0.06720547378063202, 0.018093392252922058]",-0.1664
496,"[0.19789870083332062, 0.06587475538253784, 0.014968989416956902]",-0.161971
497,"[0.16529889404773712, 0.06457033008337021, 0.012375365942716599]",-0.151958
498,"[0.11532510817050934, 0.062038496136665344, 0.008443388156592846]",-0.125927
499,"[0.33287107944488525, 0.03337327390909195, 0.01243501529097557]",-0.146422
500,"[0.2865048050880432, 0.033373281359672546, 0.010825041681528091]",-0.166156
501,"[0.24659697711467743, 0.033373281359672546, 0.009416894987225533]",-0.171612
502,"[0.21224798262119293, 0.03337327390909195, 0.008186676539480686]",-0.168557
503,"[0.16529889404773712, 0.03337327390909195, 0.006474683992564678]",-0.153401
504,"[0.1353352814912796, 0.033373281359672546, 0.005361189134418964]",-0.137152
505,"[0.049787066876888275, 0.03337327390909195, 0.0020646557677537203]",-0.062263
506,"[0.3011941909790039, 0.30119433999061584, 0.12512266635894775]",-0.049927
507,"[0.24659697711467743, 0.24659688770771027, 0.08848951756954193]",-0.114141
508,"[0.2018965184688568, 0.20189645886421204, 0.06258175522089005]",-0.14186
509,"[0.18268351256847382, 0.1826835572719574, 0.05262908339500427]",-0.147226
510,"[0.1495686173439026, 0.14956866204738617, 0.03722047805786133]",-0.147286
511,"[0.1353352814912796, 0.13533525168895721, 0.0313011072576046]",-0.143684
512,"[0.08208499848842621, 0.08208496123552322, 0.013165872544050217]",-0.109351
513,"[0.3678794503211975, 0.24659688770771027, 0.12392712384462357]",-0.027364
514,"[0.2792075276374817, 0.17552044987678528, 0.07265360653400421]",-0.127015
515,"[0.2442898154258728, 0.16202577948570251, 0.06055111438035965]",-0.14202
516,"[0.21373891830444336, 0.14956866204738617, 0.050435326993465424]",-0.14886
517,"[0.19992759823799133, 0.14370399713516235, 0.046021487563848495]",-0.150077
518,"[0.18700873851776123, 0.1380692720413208, 0.04198932647705078]",-0.150164
519,"[0.17492464184761047, 0.13265550136566162, 0.03830660879611969]",-0.14932
520,"[0.1431589126586914, 0.11765488982200623, 0.029070403426885605]",-0.142744
521,"[0.3562936782836914, 0.1525900661945343, 0.07751676440238953]",-0.087191
522,"[0.3122347295284271, 0.14370398223400116, 0.06613878905773163]",-0.122076
523,"[0.2397880256175995, 0.12745401263237, 0.04796997830271721]",-0.150497
524,"[0.1841508448123932, 0.11304157972335815, 0.03466184064745903]",-0.151231
525,"[0.16137894988059998, 0.10645850002765656, 0.029432136565446854]",-0.146606
526,"[0.12393475323915482, 0.09442023187875748, 0.021184589713811874]",-0.132724
527,"[0.4025242030620575, 0.11765488982200623, 0.06640197336673737]",-0.052961
528,"[0.34300848841667175, 0.11304157972335815, 0.05676814913749695]",-0.113381
529,"[0.2922925651073456, 0.1086091548204422, 0.048387471586465836]",-0.14272
530,"[0.24907530844211578, 0.10435053706169128, 0.0411396361887455]",-0.154406
531,"[0.21224798262119293, 0.10025889426469803, 0.034901704639196396]",-0.155912
532,"[0.15412366390228271, 0.0925506129860878, 0.02498622238636017]",-0.144037
533,"[0.11191674321889877, 0.08543498814105988, 0.017787128686904907]",-0.125381
534,"[0.3362164795398712, 0.06329178065061569, 0.032155733555555344]",-0.134781
535,"[0.28083163499832153, 0.06203848123550415, 0.027660682797431946]",-0.159259
536,"[0.19592957198619843, 0.05960593372583389, 0.020252548158168793]",-0.159221
537,"[0.1636541485786438, 0.058425672352313995, 0.017252203077077866]",-0.148632
538,"[0.11417760699987411, 0.05613476783037186, 0.01242788415402174]",-0.121751
539,"[0.4065696597099304, 0.033373281359672546, 0.01968095824122429]",-0.078458
540,"[0.33287107944488525, 0.033373281359672546, 0.017193058505654335]",-0.145209
541,"[0.2865048050880432, 0.033373281359672546, 0.015482690185308456]",-0.164889
542,"[0.24659697711467743, 0.033373281359672546, 0.013904931023716927]",-0.170306
543,"[0.21224798262119293, 0.033373281359672546, 0.012456819415092468]",-0.167226
544,"[0.16529889404773712, 0.033373281359672546, 0.010318279266357422]",-0.152069
545,"[0.1353352814912796, 0.033373281359672546, 0.008838520385324955]",-0.135844
546,"[0.049787066876888275, 0.033373281359672546, 0.003902377560734749]",-0.061336
547,"[0.22313016653060913, 0.22313016653060913, 0.11987326294183731]",-0.104854
548,"[0.18268351256847382, 0.18268351256847382, 0.09034106880426407]",-0.12394
549,"[0.16529889404773712, 0.16529889404773712, 0.07842720299959183]",-0.127152
550,"[0.1495686173439026, 0.1495686173439026, 0.06808449327945709]",-0.127451
551,"[0.1353352814912796, 0.1353352814912796, 0.05910575017333031]",-0.125537
552,"[0.12245643883943558, 0.12245643883943558, 0.051311101764440536]",-0.121973
553,"[0.08208499848842621, 0.08208499848842621, 0.0291431937366724]",-0.098596
554,"[0.20597508549690247, 0.16863815486431122, 0.09254279732704163]",-0.123988
555,"[0.16696017980575562, 0.13669542968273163, 0.06879650056362152]",-0.129109
556,"[0.15567262470722198, 0.1274539828300476, 0.062320563942193985]",-0.128183
557,"[0.1353352814912796, 0.11080315709114075, 0.051138702780008316]",-0.123683
558,"[0.32955896854400635, 0.16863815486431122, 0.12273388355970383]",-0.082529
559,"[0.23457027971744537, 0.13265547156333923, 0.08319701254367828]",-0.132596
560,"[0.19789870083332062, 0.11765483021736145, 0.06828761100769043]",-0.136364
561,"[0.16696017980575562, 0.1043504849076271, 0.055966511368751526]",-0.133189
562,"[0.11883728206157684, 0.08208499848842621, 0.03746523708105087]",-0.116245
563,"[0.23223626613616943, 0.08374322205781937, 0.056255780160427094]",-0.149778
564,"[0.08672614395618439, 0.07065120339393616, 0.027170486748218536]",-0.097077
565,"[0.4065696597099304, 0.032064683735370636, 0.02855897694826126]",-0.076823
