,theta,r1,r2,energy
1317,1.3089969389957472,0.900,1.140,9272.81198383042
1318,1.3089969389957472,0.900,1.160,9968.309761302919
1319,1.3089969389957472,0.900,1.180,10701.173001111501
1320,1.3089969389957472,0.920,0.800,15045.376730241322
1321,1.3089969389957472,0.920,0.820,12678.619579883223
1322,1.3089969389957472,0.920,0.840,10741.708628650951
1323,1.3089969389957472,0.920,0.860,9181.440660170594
1324,1.3089969389957472,0.920,0.880,7951.1962713505045
1325,1.3089969389957472,0.920,0.900,7010.091154690103
1326,1.3089969389957472,0.920,0.920,6322.236189066879
1327,1.3089969389957472,0.920,0.940,5856.093458763237
1328,1.3089969389957472,0.920,0.960,5583.916638020934
1329,1.3089969389957472,0.920,0.980,5481.265378390627
1330,1.3089969389957472,0.920,1.000,5526.584429551521
1331,1.3089969389957472,0.920,1.020,5700.839221020856
1332,1.3089969389957472,0.920,1.040,5987.200541104706
1333,1.3089969389957472,0.920,1.060,6370.771778375793
1334,1.3089969389957472,0.920,1.080,6838.35294673685
1335,1.3089969389957472,0.920,1.100,7378.236403669958
1336,1.3089969389957472,0.920,1.120,7980.029797704992
1337,1.3089969389957472,0.920,1.140,8634.502349871991
1338,1.3089969389957472,0.920,1.160,9333.451088747635
1339,1.3089969389957472,0.920,1.180,10069.584122992235
1340,1.3089969389957472,0.940,0.800,14545.948214546013
1341,1.3089969389957472,0.940,0.820,12184.933274923687
1342,1.3089969389957472,0.940,0.840,10253.702451888073
1343,1.3089969389957472,0.940,0.860,8699.040231365823
1344,1.3089969389957472,0.940,0.880,7474.315595725197
1345,1.3089969389957472,0.940,0.900,6538.63321066037
1346,1.3089969389957472,0.940,0.920,5856.093458763237
1347,1.3089969389957472,0.940,0.940,5395.148436529187
1348,1.3089969389957472,0.940,0.960,5128.042347938502
1349,1.3089969389957472,0.940,0.980,5030.325926949807
1350,1.3089969389957472,0.940,1.000,5080.435614188931
1351,1.3089969389957472,0.940,1.020,5259.329209692132
1352,1.3089969389957472,0.940,1.040,5550.1706325784935
1353,1.3089969389957472,0.940,1.060,5938.057247752217
1354,1.3089969389957472,0.940,1.080,6409.7839759628005
1355,1.3089969389957472,0.940,1.100,6953.639092664362
1356,1.3089969389957472,0.940,1.120,7559.227248193168
1357,1.3089969389957472,0.940,1.140,8217.31581119408
1358,1.3089969389957472,0.940,1.160,8919.701152752208
1359,1.3089969389957472,0.940,1.180,9659.091953624298
1360,1.3089969389957472,0.960,0.800,14241.792351573391
1361,1.3089969389957472,0.960,0.820,11886.218132632073
1362,1.3089969389957472,0.960,0.840,9960.404887743001
1363,1.3089969389957472,0.960,0.860,8411.120533958594
1364,1.3089969389957472,0.960,0.880,7191.718385782763
1365,1.3089969389957472,0.960,0.900,6261.288291094509
1366,1.3089969389957472,0.960,0.920,5583.916638020934
1367,1.3089969389957472,0.960,0.940,5128.042347938502
1368,1.3089969389957472,0.960,0.960,4865.897285261701
1369,1.3089969389957472,0.960,0.980,4773.020713208779
1370,1.3089969389957472,0.960,1.000,4827.838517254705
1371,1.3089969389957472,0.960,1.020,5011.298914347932
1372,1.3089969389957472,0.960,1.040,5306.557274962143
1373,1.3089969389957472,0.960,1.060,5698.703514416302
1374,1.3089969389957472,0.960,1.080,6174.526266383344
1375,1.3089969389957472,0.960,1.100,6722.308740971294
1376,1.3089969389957472,0.960,1.120,7331.651797248319
1377,1.3089969389957472,0.960,1.140,7993.320329935583
1378,1.3089969389957472,0.960,1.160,8699.109585964856
1379,1.3089969389957472,0.960,1.180,9441.72849197021
1380,1.3089969389957472,0.980,0.800,14108.433067712927
1381,1.3089969389957472,0.980,0.820,11758.018245415207
1382,1.3089969389957472,0.980,0.840,9837.373484163485
1383,1.3089969389957472,0.980,0.860,8293.246657419793
1384,1.3089969389957472,0.980,0.880,7078.972121661431
1385,1.3089969389957472,0.980,0.900,6153.621838206118
1386,1.3089969389957472,0.980,0.920,5481.265378390627
1387,1.3089969389957472,0.980,0.940,5030.325926949807
1388,1.3089969389957472,0.980,0.960,4773.020713208779
1389,1.3089969389957472,0.980,0.980,4684.875497683414
1390,1.3089969389957472,0.980,1.000,4744.30383381642
1391,1.3089969389957472,0.980,1.020,4932.2428207010025
1392,1.3089969389957472,0.980,1.040,5231.837971526416
1393,1.3089969389957472,0.980,1.060,5628.170651838011
1394,1.3089969389957472,0.980,1.080,6108.022298274206
1395,1.3089969389957472,0.980,1.100,6659.67031805469
1396,1.3089969389957472,0.980,1.120,7272.711197174924
1397,1.3089969389957472,0.980,1.140,7937.906915335332
1398,1.3089969389957472,0.980,1.160,8647.051281839624
1399,1.3089969389957472,0.980,1.180,9392.853272303075
1400,1.3089969389957472,1.000,0.800,14124.286104733503
1401,1.3089969389957472,1.000,0.820,11778.766745341443
1402,1.3089969389957472,1.000,0.840,9863.05284151708
1403,1.3089969389957472,1.000,0.860,8323.869444435968
1404,1.3089969389957472,1.000,0.880,7114.5293328784655
1405,1.3089969389957472,1.000,0.900,6194.084150616268
1406,1.3089969389957472,1.000,0.920,5526.584429551521
1407,1.3089969389957472,1.000,0.940,5080.435614188931
1408,1.3089969389957472,1.000,0.960,4827.838517254705
1409,1.3089969389957472,1.000,0.980,4744.30383381642
1410,1.3089969389957472,1.000,1.000,4808.231433037117
1411,1.3089969389957472,1.000,1.020,5000.546142552194
1412,1.3089969389957472,1.000,1.040,5304.382649144929
1413,1.3089969389957472,1.000,1.060,5704.812968623611
1414,1.3089969389957472,1.000,1.080,6188.610694294219
1415,1.3089969389957472,1.000,1.100,6744.046922997202
1416,1.3089969389957472,1.000,1.120,7360.713385352342
1417,1.3089969389957472,1.000,1.140,8029.368876947405
1418,1.3089969389957472,1.000,1.160,8741.805603449246
1419,1.3089969389957472,1.000,1.180,9490.732518273417
1420,1.3089969389957472,1.020,0.800,14270.293682205927
1421,1.3089969389957472,1.020,0.820,11929.420704409067
1422,1.3089969389957472,1.020,0.840,10018.409707820334
1423,1.3089969389957472,1.020,0.860,8483.960746052695
1424,1.3089969389957472,1.020,0.880,7279.362984686761
1425,1.3089969389957472,1.020,0.900,6363.645877259978
1426,1.3089969389957472,1.020,0.920,5700.839221020856
1427,1.3089969389957472,1.020,0.940,5259.329209692132
1428,1.3089969389957472,1.020,0.960,5011.298914347932
1429,1.3089969389957472,1.020,0.980,4932.2428207010025
1430,1.3089969389957472,1.020,1.000,5000.546142552194
1431,1.3089969389957472,1.020,1.020,5197.120626713206
1432,1.3089969389957472,1.020,1.040,5505.089473129038
1433,1.3089969389957472,1.020,1.060,5909.51482290511
1434,1.3089969389957472,1.020,1.080,6397.162023207387
1435,1.3089969389957472,1.020,1.100,6956.295567370711
1436,1.3089969389957472,1.020,1.120,7576.502236038241
1437,1.3089969389957472,1.020,1.140,8248.537535080402
1438,1.3089969389957472,1.020,1.160,8964.192042141967
1439,1.3089969389957472,1.020,1.180,9716.17473920891
1440,1.3089969389957472,1.040,0.800,14529.608078516427
1441,1.3089969389957472,1.040,0.820,12193.145000456758
1442,1.3089969389957472,1.040,0.840,10286.617079218591
1443,1.3089969389957472,1.040,0.860,8756.697714485952
1444,1.3089969389957472,1.040,0.880,7556.650927799339
1445,1.3089969389957472,1.040,0.900,6645.482594274361
1446,1.3089969389957472,1.040,0.920,5987.200541104706
1447,1.3089969389957472,1.040,0.940,5550.1706325784935
1448,1.3089969389957472,1.040,0.960,5306.557274962143
1449,1.3089969389957472,1.040,0.980,5231.837971526416
1450,1.3089969389957472,1.040,1.000,5304.382649144929
1451,1.3089969389957472,1.040,1.020,5505.089473129038
1452,1.3089969389957472,1.040,1.040,5817.0697750342915
1453,1.3089969389957472,1.040,1.060,6225.375546794048
1454,1.3089969389957472,1.040,1.080,6716.763710434214
1455,1.3089969389957472,1.040,1.100,7279.492061625748
1456,1.3089969389957472,1.040,1.120,7903.142412464778
1457,1.3089969389957472,1.040,1.140,8578.46702846045
1458,1.3089969389957472,1.040,1.160,9297.25497050636
1459,1.3089969389957472,1.040,1.180,10052.215417890267
1460,1.3089969389957472,1.060,0.800,14887.317670554483
1461,1.3089969389957472,1.060,0.820,12555.038670070655
1462,1.3089969389957472,1.060,0.840,10652.780811116922
1463,1.3089969389957472,1.060,0.860,9127.189625631718
1464,1.3089969389957472,1.060,0.880,7931.502892515438
1465,1.3089969389957472,1.060,0.900,7024.701937060407
1466,1.3089969389957472,1.060,0.920,6370.771778375793
1467,1.3089969389957472,1.060,0.940,5938.057247752217
1468,1.3089969389957472,1.060,0.960,5698.703514416302
1469,1.3089969389957472,1.060,0.980,5628.170651838011
1470,1.3089969389957472,1.060,1.000,5704.812968623611
1471,1.3089969389957472,1.060,1.020,5909.51482290511
1472,1.3089969389957472,1.060,1.040,6225.375546794048
1473,1.3089969389957472,1.060,1.060,6637.436935627936
1474,1.3089969389957472,1.060,1.080,7132.447512144054
1475,1.3089969389957472,1.060,1.100,7698.658464210279
1476,1.3089969389957472,1.060,1.120,8325.646781369207
1477,1.3089969389957472,1.060,1.140,9004.161684554296
1478,1.3089969389957472,1.060,1.160,9725.990958681352
1479,1.3089969389957472,1.060,1.180,10483.84426270071
1480,1.3089969389957472,1.080,0.800,15330.209719626671
1481,1.3089969389957472,1.080,0.820,13001.898019530852
1482,1.3089969389957472,1.080,0.840,11103.702996883238
1483,1.3089969389957472,1.080,0.860,9582.241476312716
1484,1.3089969389957472,1.080,0.880,8390.724262472748
1485,1.3089969389957472,1.080,0.900,7488.107514812943
1486,1.3089969389957472,1.080,0.920,6838.35294673685
1487,1.3089969389957472,1.080,0.940,6409.7839759628005
1488,1.3089969389957472,1.080,0.960,6174.526266383344
1489,1.3089969389957472,1.080,0.980,6108.022298274206
1490,1.3089969389957472,1.080,1.000,6188.610694294219
1491,1.3089969389957472,1.080,1.020,6397.162023207387
1492,1.3089969389957472,1.080,1.040,6716.763710434214
1493,1.3089969389957472,1.080,1.060,7132.447512144054
1494,1.3089969389957472,1.080,1.080,7630.953764398344
1495,1.3089969389957472,1.080,1.100,8200.527306710526
1496,1.3089969389957472,1.080,1.120,8830.740605370771
1497,1.3089969389957472,1.080,1.140,9512.34017036081
1498,1.3089969389957472,1.080,1.160,10237.112874447086
1499,1.3089969389957472,1.080,1.180,10997.769247407707
1500,1.3089969389957472,1.100,0.800,15846.564870235365
1501,1.3089969389957472,1.100,0.820,13522.011446368027
1502,1.3089969389957472,1.100,0.840,11627.677054624404
1503,1.3089969389957472,1.100,0.860,10110.149286576461
1504,1.3089969389957472,1.100,0.880,8922.611549899322
1505,1.3089969389957472,1.100,0.900,8023.994522541634
1506,1.3089969389957472,1.100,0.920,7378.236403669958
1507,1.3089969389957472,1.100,0.940,6953.639092664362
1508,1.3089969389957472,1.100,0.960,6722.308740971294
1509,1.3089969389957472,1.100,0.980,6659.67031805469
1510,1.3089969389957472,1.100,1.000,6744.046922997202
1511,1.3089969389957472,1.100,1.020,6956.295567370711
1512,1.3089969389957472,1.100,1.040,7279.492061625748
1513,1.3089969389957472,1.100,1.060,7698.658464210279
1514,1.3089969389957472,1.100,1.080,8200.527306710526
1515,1.3089969389957472,1.100,1.100,8773.337495405534
1516,1.3089969389957472,1.100,1.120,9406.65741484097
1517,1.3089969389957472,1.100,1.140,10091.231326757084
1518,1.3089969389957472,1.100,1.160,10818.845671771662
1519,1.3089969389957472,1.100,1.180,11582.212344968328
1520,1.3089969389957472,1.120,0.800,16425.978944707378
1521,1.3089969389957472,1.120,0.820,14104.981542993006
1522,1.3089969389957472,1.120,0.840,12214.310083593064
1523,1.3089969389957472,1.120,0.860,10700.522660227536
1524,1.3089969389957472,1.120,0.880,9516.775118589372
1525,1.3089969389957472,1.120,0.900,8621.97259113727
1526,1.3089969389957472,1.120,0.920,7980.029797704992
1527,1.3089969389957472,1.120,0.940,7559.227248193168
1528,1.3089969389957472,1.120,0.960,7331.651797248319
1529,1.3089969389957472,1.120,0.980,7272.711197174924
1530,1.3089969389957472,1.120,1.000,7360.713385352342
1531,1.3089969389957472,1.120,1.020,7576.502236038241
1532,1.3089969389957472,1.120,1.040,7903.142412464778
1533,1.3089969389957472,1.120,1.060,8325.646781369207
1534,1.3089969389957472,1.120,1.080,8830.740605370771
1535,1.3089969389957472,1.120,1.100,9406.65741484097
1536,1.3089969389957472,1.120,1.120,10042.962085250136
1537,1.3089969389957472,1.120,1.140,10730.397212846605
1538,1.3089969389957472,1.120,1.160,11460.749394793103
1539,1.3089969389957472,1.120,1.180,12226.732482927984
1540,1.3089969389957472,1.140,0.800,17059.20817513723
1541,1.3089969389957472,1.140,0.820,14741.570614889828
1542,1.3089969389957472,1.140,0.840,12854.368614996434
1543,1.3089969389957472,1.140,0.860,11344.130721831549
1544,1.3089969389957472,1.140,0.880,10163.98526740212
1545,1.3089969389957472,1.140,0.900,9272.81198383042
1546,1.3089969389957472,1.140,0.920,8634.502349871991
1547,1.3089969389957472,1.140,0.940,8217.31581119408
1548,1.3089969389957472,1.140,0.960,7993.320329935583
1549,1.3089969389957472,1.140,0.980,7937.906915335332
1550,1.3089969389957472,1.140,1.000,8029.368876947405
1551,1.3089969389957472,1.140,1.020,8248.537535080402
1552,1.3089969389957472,1.140,1.040,8578.46702846045
1553,1.3089969389957472,1.140,1.060,9004.161684554296
1554,1.3089969389957472,1.140,1.080,9512.34017036081
1555,1.3089969389957472,1.140,1.100,10091.231326757084
1556,1.3089969389957472,1.140,1.120,10730.397212846605
1557,1.3089969389957472,1.140,1.140,11420.579452680991
1558,1.3089969389957472,1.140,1.160,12153.56548911076
1559,1.3089969389957472,1.140,1.180,12922.071811782022
1560,1.3089969389957472,1.160,0.800,17738.03451894228
1561,1.3089969389957472,1.160,0.820,15423.566253158539
1562,1.3089969389957472,1.160,0.840,13539.644391397604
1563,1.3089969389957472,1.160,0.860,12032.76805964776
1564,1.3089969389957472,1.160,0.880,10856.03829979342
1565,1.3089969389957472,1.160,0.900,9968.309761302919
1566,1.3089969389957472,1.160,0.920,9333.451088747635
1567,1.3089969389957472,1.160,0.940,8919.701152752208
1568,1.3089969389957472,1.160,0.960,8699.109585964856
1569,1.3089969389957472,1.160,0.980,8647.051281839624
1570,1.3089969389957472,1.160,1.000,8741.805603449246
1571,1.3089969389957472,1.160,1.020,8964.192042141967
1572,1.3089969389957472,1.160,1.040,9297.25497050636
1573,1.3089969389957472,1.160,1.060,9725.990958681352
1574,1.3089969389957472,1.160,1.080,10237.112874447086
1575,1.3089969389957472,1.160,1.100,10818.845671771662
1576,1.3089969389957472,1.160,1.120,11460.749394793103
1577,1.3089969389957472,1.160,1.140,12153.56548911076
1578,1.3089969389957472,1.160,1.160,12889.0830236873
1579,1.3089969389957472,1.160,1.180,13660.021888080113
1580,1.3089969389957472,1.180,0.800,18455.148159181485
1581,1.3089969389957472,1.180,0.820,16143.664058351738
1582,1.3089969389957472,1.180,0.840,14262.837268052179
1583,1.3089969389957472,1.180,0.860,12759.137764794797
1584,1.3089969389957472,1.180,0.880,11585.639667148249
1585,1.3089969389957472,1.180,0.900,10701.173001111501
1586,1.3089969389957472,1.180,0.920,10069.584122992235
1587,1.3089969389957472,1.180,0.940,9659.091953624298
1588,1.3089969389957472,1.180,0.960,9441.72849197021
1589,1.3089969389957472,1.180,0.980,9392.853272303075
1590,1.3089969389957472,1.180,1.000,9490.732518273417
1591,1.3089969389957472,1.180,1.020,9716.17473920891
1592,1.3089969389957472,1.180,1.040,10052.215417890267
1593,1.3089969389957472,1.180,1.060,10483.84426270071
1594,1.3089969389957472,1.180,1.080,10997.769247407707
1595,1.3089969389957472,1.180,1.100,11582.212344968328
1596,1.3089969389957472,1.180,1.120,12226.732482927984
1597,1.3089969389957472,1.180,1.140,12922.071811782022
1598,1.3089969389957472,1.180,1.160,13660.021888080113
1599,1.3089969389957472,1.180,1.180,14433.306834577003
1600,1.3962634015954636,0.800,0.800,21581.306593081583
1601,1.3962634015954636,0.800,0.820,19230.897365023797
1602,1.3962634015954636,0.800,0.840,17312.212235351977
1603,1.3962634015954636,0.800,0.860,15771.822751850996
1604,1.3962634015954636,0.800,0.880,14562.904373167044
1605,1.3962634015954636,0.800,0.900,13644.38749605804
1606,1.3962634015954636,0.800,0.920,12980.216849865672
1607,1.3962634015954636,0.800,0.940,12538.706480320478
1608,1.3962634015954636,0.800,0.960,12291.978855024296
1609,1.3962634015954636,0.800,0.980,12215.477813178415
1610,1.3962634015954636,0.800,1.000,12287.546164093144
1611,1.3962634015954636,0.800,1.020,12489.059723366398
1612,1.3962634015954636,0.800,1.040,12803.110471868471
1613,1.3962634015954636,0.800,1.060,13214.732339214968
1614,1.3962634015954636,0.800,1.080,13710.66385757743
1615,1.3962634015954636,0.800,1.100,14279.142609798064
1616,1.3962634015954636,0.800,1.120,14909.727013259248
1617,1.3962634015954636,0.800,1.140,15593.141542417883
1618,1.3962634015954636,0.800,1.160,16321.142002268907
1619,1.3962634015954636,0.800,1.180,17086.397925595793
1620,1.3962634015954636,0.820,0.800,19230.897365023797
1621,1.3962634015954636,0.820,0.820,16886.1790442091
1622,1.3962634015954636,0.820,0.840,14972.820839451479
1623,1.3962634015954636,0.820,0.860,13437.427796783322
1624,1.3962634015954636,0.820,0.880,12233.205289077214
1625,1.3962634015954636,0.820,0.900,11319.109953803358
1626,1.3962634015954636,0.820,0.920,10659.109129056218
1627,1.3962634015954636,0.820,0.940,10221.535988520041
1628,1.3962634015954636,0.820,0.960,9978.528885984546
1629,1.3962634015954636,0.820,0.980,9905.544610656889
1630,1.3962634015954636,0.820,1.000,9980.936337493047
1631,1.3962634015954636,0.820,1.020,10185.588042622665
1632,1.3962634015954636,0.820,1.040,10502.598052073812
1633,1.3962634015954636,0.820,1.060,10917.005210711137
1634,1.3962634015954636,0.820,1.080,11415.551904811953
1635,1.3962634015954636,0.820,1.100,11986.478852252976
1636,1.3962634015954636,0.820,1.120,12619.347194199105
1637,1.3962634015954636,0.820,1.140,13304.883986006374
1638,1.3962634015954636,0.820,1.160,14034.847696626683
1639,1.3962634015954636,0.820,1.180,14801.910788421128
1640,1.3962634015954636,0.840,0.800,17312.212235351977
1641,1.3962634015954636,0.840,0.820,14972.820839451479
1642,1.3962634015954636,0.840,0.840,13064.49835773294
1643,1.3962634015954636,0.840,0.860,11533.874154761366
1644,1.3962634015954636,0.840,0.880,10334.175062672348
1645,1.3962634015954636,0.840,0.900,9424.376257112928
1646,1.3962634015954636,0.840,0.920,8768.460741570689
1647,1.3962634015954636,0.840,0.940,8334.77462253774
1648,1.3962634015954636,0.840,0.960,8095.4666675466315
1649,1.3962634015954636,0.840,0.980,8026.0018290365115
1650,1.3962634015954636,0.840,1.000,8104.7395008147505
1651,1.3962634015954636,0.840,1.020,8312.568261009435
1652,1.3962634015954636,0.840,1.040,8632.589755171392
1653,1.3962634015954636,0.840,1.060,9049.845193780666
1654,1.3962634015954636,0.840,1.080,9551.078686979537
1655,1.3962634015954636,0.840,1.100,10124.532322039911
1656,1.3962634015954636,0.840,1.120,10759.76851113273
1657,1.3962634015954636,0.840,1.140,11447.5157028616
1658,1.3962634015954636,0.840,1.160,12179.534064544572
1659,1.3962634015954636,0.840,1.180,12948.498206613896
1660,1.3962634015954636,0.860,0.800,15771.822751850996
1661,1.3962634015954636,0.860,0.820,13437.427796783322
1662,1.3962634015954636,0.860,0.840,11533.874154761366
1663,1.3962634015954636,0.860,0.860,10007.807457074246
1664,1.3962634015954636,0.860,0.880,8812.468578483657
1665,1.3962634015954636,0.860,0.900,7906.844478857163
1666,1.3962634015954636,0.860,0.920,7254.9277439111975
1667,1.3962634015954636,0.860,0.940,6825.071992177115
1668,1.3962634015954636,0.860,0.960,6589.431624540007
1669,1.3962634015954636,0.860,0.980,6523.475583830579
1670,1.3962634015954636,0.860,1.000,6605.565876451063
1671,1.3962634015954636,0.860,1.020,6816.592596239248
1672,1.3962634015954636,0.860,1.040,7139.658091945884
1673,1.3962634015954636,0.860,1.060,7559.80374193365
1674,1.3962634015954636,0.860,1.080,8063.773550057501
1675,1.3962634015954636,0.860,1.100,8639.80946122712
1676,1.3962634015954636,0.860,1.120,9277.473919066586
1677,1.3962634015954636,0.860,1.140,9967.495755772667
1678,1.3962634015954636,0.860,1.160,10701.636019468107
1679,1.3962634015954636,0.860,1.180,11472.570810243411
1680,1.3962634015954636,0.880,0.800,14562.904373167044
1681,1.3962634015954636,0.880,0.820,12233.205289077214
1682,1.3962634015954636,0.880,0.840,10334.175062672348
1683,1.3962634015954636,0.880,0.860,8812.468578483657
1684,1.3962634015954636,0.880,0.880,7621.334297988944
1685,1.3962634015954636,0.880,0.900,6719.7650927843915
1686,1.3962634015954636,0.880,0.920,6071.757849813397
1687,1.3962634015954636,0.880,0.940,5645.669003027608
1688,1.3962634015954636,0.880,0.960,5413.654454773845
1689,1.3962634015954636,0.880,0.980,5351.183541501498
1690,1.3962634015954636,0.880,1.000,5436.617783475067
1691,1.3962634015954636,0.880,1.020,5650.846147335948
1692,1.3962634015954636,0.880,1.040,5976.969452735577
1693,1.3962634015954636,0.880,1.060,6400.0273778986975
1694,1.3962634015954636,0.880,1.080,6906.762270854431
1695,1.3962634015954636,0.880,1.100,7485.41465919713
1696,1.3962634015954636,0.880,1.120,8125.545976730532
1697,1.3962634015954636,0.880,1.140,8817.884594550107
1698,1.3962634015954636,0.880,1.160,9554.191760720383
1699,1.3962634015954636,0.880,1.180,10327.144519859668
1700,1.3962634015954636,0.900,0.800,13644.38749605804
1701,1.3962634015954636,0.900,0.820,11319.109953803358
1702,1.3962634015954636,0.900,0.840,9424.376257112928
1703,1.3962634015954636,0.900,0.860,7906.844478857163
1704,1.3962634015954636,0.900,0.880,6719.7650927843915
1705,1.3962634015954636,0.900,0.900,5822.131821363321
1706,1.3962634015954636,0.900,0.920,5177.941312510578
1707,1.3962634015954636,0.900,0.940,4755.548789173093
1708,1.3962634015954636,0.900,0.960,4527.108124399778
1709,1.3962634015954636,0.900,0.980,4468.085985995172
1710,1.3962634015954636,0.900,1.000,4556.840780448535
1711,1.3962634015954636,0.900,1.020,4774.258115792012
1712,1.3962634015954636,0.900,1.040,5103.43540644534
1713,1.3962634015954636,0.900,1.060,5529.409067927315
1714,1.3962634015954636,0.900,1.080,6038.918502476987
1715,1.3962634015954636,0.900,1.100,6620.201764074583
1716,1.3962634015954636,0.900,1.120,7262.818418151895
1717,1.3962634015954636,0.900,1.140,7957.495681730604
1718,1.3962634015954636,0.900,1.160,8695.994447474965
1719,1.3962634015954636,0.900,1.180,9470.992263314914
1720,1.3962634015954636,0.920,0.800,12980.216849865672
1721,1.3962634015954636,0.920,0.820,10659.109129056218
1722,1.3962634015954636,0.920,0.840,8768.460741570689
1723,1.3962634015954636,0.920,0.860,7254.9277439111975
1724,1.3962634015954636,0.920,0.880,6071.757849813397
1725,1.3962634015954636,0.920,0.900,5177.941312510578
1726,1.3962634015954636,0.920,0.920,4537.47067822835
1727,1.3962634015954636,0.920,0.940,4118.6965465770645
1728,1.3962634015954636,0.920,0.960,3893.767782000009
1729,1.3962634015954636,0.920,0.980,3838.1458120562634
1730,1.3962634015954636,0.920,1.000,3930.183734366969
1731,1.3962634015954636,0.920,1.020,4150.761944696002
1732,1.3962634015954636,0.920,1.040,4482.9729028997435
1733,1.3962634015954636,0.920,1.060,4911.848479285817
1734,1.3962634015954636,0.920,1.080,5424.124078135488
1735,1.3962634015954636,0.920,1.100,6008.034423664401
1736,1.3962634015954636,0.920,1.120,6653.136521545343
1737,1.3962634015954636,0.920,1.140,7350.155880553128
1738,1.3962634015954636,0.920,1.160,8090.852597534226
1739,1.3962634015954636,0.920,1.180,8867.904377850537
1740,1.3962634015954636,0.940,0.800,12538.706480320478
1741,1.3962634015954636,0.940,0.820,10221.535988520041
1742,1.3962634015954636,0.940,0.840,8334.77462253774
1743,1.3962634015954636,0.940,0.860,6825.071992177115
1744,1.3962634015954636,0.940,0.880,5645.669003027608
1745,1.3962634015954636,0.940,0.900,4755.548789173093
1746,1.3962634015954636,0.940,0.920,4118.6965465770645
1747,1.3962634015954636,0.940,0.940,3703.4553964099396
1748,1.3962634015954636,0.940,0.960,3481.9667159898963
1749,1.3962634015954636,0.940,0.980,3429.684566807149
1750,1.3962634015954636,0.940,1.000,3524.9549355508952
1751,1.3962634015954636,0.940,1.020,3748.6514952757316
1752,1.3962634015954636,0.940,1.040,4083.860498813898
1753,1.3962634015954636,0.940,1.060,4515.608243135073
1754,1.3962634015954636,0.940,1.080,5030.625298401752
1755,1.3962634015954636,0.940,1.100,5617.142384821669
1756,1.3962634015954636,0.940,1.120,6264.713409048178
1757,1.3962634015954636,0.940,1.140,6964.06174405375
1758,1.3962634015954636,0.940,1.160,7706.946355697013
1759,1.3962634015954636,0.940,1.180,8486.044848700369
1760,1.3962634015954636,0.960,0.800,12291.978855024296
1761,1.3962634015954636,0.960,0.820,9978.528885984546
1762,1.3962634015954636,0.960,0.840,8095.4666675466315
1763,1.3962634015954636,0.960,0.860,6589.431624540007
1764,1.3962634015954636,0.960,0.880,5413.654454773845
1765,1.3962634015954636,0.960,0.900,4527.108124399778
1766,1.3962634015954636,0.960,0.920,3893.767782000009
1767,1.3962634015954636,0.960,0.940,3481.9667159898963
1768,1.3962634015954636,0.960,0.960,3263.8367883344235
1769,1.3962634015954636,0.960,0.980,3214.8229695743667
1770,1.3962634015954636,0.960,1.000,3313.262686963407
1771,1.3962634015954636,0.960,1.020,3540.0216892125204
1772,1.3962634015954636,0.960,1.040,3878.1790368682364
1773,1.3962634015954636,0.960,1.060,4312.754654554393
1774,1.3962634015954636,0.960,1.080,4830.473636974725
1775,1.3962634015954636,0.960,1.100,5419.562190530985
1776,1.3962634015954636,0.960,1.120,6069.5707216225255
1777,1.3962634015954636,0.960,1.140,6771.220155366825
1778,1.3962634015954636,0.960,1.160,7516.268088196501
1779,1.3962634015954636,0.960,1.180,8297.391847619032
1780,1.3962634015954636,0.980,0.800,12215.477813178415
1781,1.3962634015954636,0.980,0.820,9905.544610656889
1782,1.3962634015954636,0.980,0.840,8026.0018290365115
1783,1.3962634015954636,0.980,0.860,6523.475583830579
1784,1.3962634015954636,0.980,0.880,5351.183541501498
1785,1.3962634015954636,0.980,0.900,4468.085985995172
1786,1.3962634015954636,0.980,0.920,3838.1458120562634
1787,1.3962634015954636,0.980,0.940,3429.684566807149
1788,1.3962634015954636,0.980,0.960,3214.8229695743667
1789,1.3962634015954636,0.980,0.980,3168.995532160838
1790,1.3962634015954636,0.980,1.000,3270.5299888840473
1791,1.3962634015954636,0.980,1.020,3500.2832377800287
1792,1.3962634015954636,0.980,1.040,3841.3264003262866
1793,1.3962634015954636,0.980,1.060,4278.672434674023
1794,1.3962634015954636,0.980,1.080,4799.040493467411
1795,1.3962634015954636,0.980,1.100,5390.651907670553
1796,1.3962634015954636,0.980,1.120,6043.053307368012
1797,1.3962634015954636,0.980,1.140,6746.962963449406
1798,1.3962634015954636,0.980,1.160,7494.136954006372
1799,1.3962634015954636,0.980,1.180,8277.25222923006
1800,1.3962634015954636,1.000,0.800,12287.546164093144
1801,1.3962634015954636,1.000,0.820,9980.936337493047
1802,1.3962634015954636,1.000,0.840,8104.7395008147505
1803,1.3962634015954636,1.000,0.860,6605.565876451063
1804,1.3962634015954636,1.000,0.880,5436.617783475067
1805,1.3962634015954636,1.000,0.900,4556.840780448535
1806,1.3962634015954636,1.000,0.920,3930.183734366969
1807,1.3962634015954636,1.000,0.940,3524.9549355508952
1808,1.3962634015954636,1.000,0.960,3313.262686963407
1809,1.3962634015954636,1.000,0.980,3270.5299888840473
1810,1.3962634015954636,1.000,1.000,3375.074027268393
1811,1.3962634015954636,1.000,1.020,3607.7421664974668
1812,1.3962634015954636,1.000,1.040,3951.5970534660396
1813,1.3962634015954636,1.000,1.060,4391.644267863446
1814,1.3962634015954636,1.000,1.080,4914.596709816353
